#,"¿Estas de acuerdo en participar en nuestro estudio? 
",¿Cuál es tu rango de edad?,¿Con qué género te identificas? ,¿Cuál es tu situación laboral?,Other,¿A qué sector pertenece tu empresa?,¿A qué nivel de responsabilidad corresponde tu puesto de trabajo? ,¿Cuál es tu cargo actual?,¿Cuál es el género predominante en tu entorno laboral? ,¿Cómo de feliz te sientes en tu trabajo?,¿Cómo calificarías tu rendimiento actual en el trabajo?,"¿Crees que alguna vez has sufrido problemas de salud mental (depresión, ansiedad, _burnout\*_) debido a causas profesionales?","¿Has sido diagnosticado/a alguna vez con problemas de salud mental (depresión, ansiedad, _burnout\*_) debido a causas profesionales?","¿Has tenido que coger una baja laboral por problemas de salud mental (depresión, ansiedad, _burnout\*_) debido a causas profesionales?",¿Has experimentado burnout\* *en tu cargo actual*? ,No aplica,Estilo de dirección inadecuado,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),Nuevas metodologías de trabajo a consecuencia de COVID-19,Inestabilidad laboral,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,Poca autonomía y flexibilidad,Ninguno,Atención psicológica,"Aplicaciones móviles (e.g. Headspace, Calm)",Apoyo social,Deporte,Meditación,Other,¿Te gustaría recibir apoyo psicológico o _coaching_ en tu empresa?,Response Type,Start Date (UTC),Submit Date (UTC),Network ID,Tags
ti1vaiwe16dm9z4g3ti1v3kdie2j7lww,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Deporte,Responsabilidad media,Manager,La distribución de género está balanceada,4,5,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,Nuevas metodologías de trabajo a consecuencia de COVID-19,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,,,Deporte,,,No,completed,2022-07-10 22:13:44,2022-07-10 22:15:57,c2f0ad5255,
u1s7fq523hcj7u1s7ff28kuppw1za5gv,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Gestion de personas,Mayoría hombres,2,3,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,,,,Ninguno,,,,,,,Sí,completed,2022-07-10 22:12:07,2022-07-10 22:15:07,2db83513a8,
nxmltbmjaaq4ztdigwnxml2fuxx0q55d,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad media,Oficial notaría,Mayoría mujeres,4,4,No,No,Nunca,No,No aplica,,,,,,,,,,,,,,,,,Deporte,,,No,completed,2022-07-10 19:07:45,2022-07-10 19:10:57,4a260bb468,
rldsi8r0o8a6bny3zz7grldsi8sq653n,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Función publica y Gobierno,Responsabilidad media,Administrativo,Mayoría mujeres,5,5,No,No,Una vez en mi vida laboral,No,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,No,completed,2022-07-10 18:26:00,2022-07-10 18:28:36,f39ca3eb04,
9pwem2o9rqqz8f69mhf5wt9pwem2xuop,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,,Empleada de empresa privada,Función publica y Gobierno,Responsabilidad media,Oficial de Notaría,Mayoría mujeres,3,4,Sí,Sí,Prefiero no contestar,Sí,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,,,,,Falta de recursos y/o apoyo,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,Poca autonomía y flexibilidad,,Atención psicológica,,,Deporte,,,Sí,completed,2022-07-10 17:50:25,2022-07-10 17:54:21,25fd506ad2,
4h0sh9625zjwg324h0splf36nzs33yum,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo parcial,,Educación,Responsabilidad baja,Student Advisor,Mayoría mujeres,3,4,Sí,Sí,Una vez en mi vida laboral,Sí,,,,,,Carga emocional excesiva (tratando con personas),,,,,,,,,,,Apoyo social,,,,No,completed,2022-07-10 16:49:45,2022-07-10 16:54:00,865bb2be08,
bat9fliubgkdxxtul9e1obat9fl5gole,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Educación,Responsabilidad media,Asesora de admisiones,Mayoría mujeres,3,4,Sí,No,Nunca,Sí,,,,,,Carga emocional excesiva (tratando con personas),,Inestabilidad laboral,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,,,,Deporte,,,Sí,completed,2022-07-10 16:25:12,2022-07-10 16:29:19,e2f99d2762,
mhpgu3ie63tkaf962mh4dym707cvrecf,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad baja,Limpieza,Mayoría mujeres,4,4,Sí,Sí,Nunca,No,No aplica,,,,,,,,,,,,,,Atención psicológica,,Apoyo social,,,,Sí,completed,2022-07-10 16:18:13,2022-07-10 16:20:47,da5a312268,
2afi4cf00armhtd3s62afi441q0pn30b,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Educación,Responsabilidad media,Responsable Administración,Mayoría mujeres,4,5,No,No,Nunca,No,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,No,completed,2022-07-10 16:11:33,2022-07-10 16:15:20,a35b502f71,
ni5lcppuzio4d9jx46ni5lyykqxqwu22,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Femenino,Trabajo por cuenta ajena a tiempo parcial,,Medicina-Salud,Responsabilidad media,Técnico farmacia,Mayoría mujeres,2,3,Sí,Sí,Una vez en mi vida laboral,Sí,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,Atención psicológica,,,Deporte,Meditación,,Sí,completed,2022-07-10 16:10:27,2022-07-10 16:15:38,e4fab1d1ef,
65ouxzgvphdwbpazu65ou0qaclv052u8,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Educación,Responsabilidad baja,Asesora comercial,Mayoría mujeres,4,3,Sí,Sí,Nunca,No,,,,,,Carga emocional excesiva (tratando con personas),,,,,,,,,,,,,Meditación,,Sí,completed,2022-07-10 16:05:19,2022-07-10 16:07:29,0982255053,
kam6cflpthidgyrjr7pkam6cfxsg4z6n,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad baja,Oficial de Notaria,Mayoría mujeres,4,5,Sí,Sí,Más de una vez,Sí,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,Atención psicológica,,Apoyo social,Deporte,Meditación,,Sí,completed,2022-07-10 14:44:29,2022-07-10 14:46:56,d2c1e25322,
hh978f94bdq71sk25gnbhh978fu3kl9k,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Femenino,Soy autónomo/a,,Función publica y Gobierno,Responsabilidad alta,Directivo,Mayoría mujeres,5,4,No,No,Nunca,No,No aplica,,,,,,,,,,,,,,,,,,Meditación,,Sí,completed,2022-07-10 14:27:11,2022-07-10 14:30:17,fe085881ed,
apyvk1vkic71hu1fnswapyvk1pq4qf5f,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad media,Consultora,La distribución de género está balanceada,4,4,Sí,No,Nunca,No lo sé,,,,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,,,Apoyo social,Deporte,,,Sí,completed,2022-07-10 14:24:04,2022-07-10 14:28:22,29ba5f3ee8,
8qnmpgg2ndspg4oohluvk8qnmpggj2sq,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Función publica y Gobierno,Responsabilidad media,Oficial de Notaría,Mayoría mujeres,5,5,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,,,,Deporte,,,Me es indiferente,completed,2022-07-10 14:17:06,2022-07-10 14:19:34,de3d9a9991,
3ry3bg5gmkl1bxjp313ry3bpomjo6b1v,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad baja,Oficial juridico primera,Mayoría mujeres,4,5,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,,,Apoyo social,,,,Sí,completed,2022-07-10 13:34:46,2022-07-10 13:38:15,0279df6a2e,
7i69j8fu75vqs8vu77inc2t5omjybazy,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad baja,Oficial de notaría,Mayoría mujeres,3,4,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,Ninguno,,,,,,,Sí,completed,2022-07-10 13:30:08,2022-07-10 13:34:20,5502996a72,
fmj6nx0z7uz638naeuafmj6nxxudrscy,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,,Trabajo por cuenta ajena con reducción de jornada por cuidado de hijos,Actividades Financieras,Responsabilidad media,Técnico especialista,La distribución de género está balanceada,1,2,Sí,No,Nunca,No,No aplica,,,,,,,,,,,,,,,,Apoyo social,Deporte,Meditación,,Me es indiferente,completed,2022-07-10 13:14:04,2022-07-10 13:17:02,ecf0a00302,
yovr188rpzbnaxa892plmroyovr1stwi,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad media,Contable,Mayoría mujeres,5,5,No,No,Nunca,No,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,No,completed,2022-07-10 12:50:12,2022-07-10 12:52:33,dd0ddb4065,
jlkcoyfl5dphp5sbfjlkcoe3zyy0qqqj,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad media,Oficial de notaría,Mayoría mujeres,2,4,Sí,Sí,Nunca,No lo sé,,,,,,,,,,,,Relaciones personales difíciles y/o conflictivas,,,Atención psicológica,,,,,,Sí,completed,2022-07-10 11:35:38,2022-07-10 11:39:17,6464a2462c,
d2ltfzyunmznw66uoqpjrc9d2ltfzy85,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Soy autónomo/a,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Directora de marketing,La distribución de género está balanceada,5,4,Sí,Sí,Una vez en mi vida laboral,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,Atención psicológica,,,Deporte,Meditación,,Sí,completed,2022-07-10 11:21:36,2022-07-10 11:25:00,23b6b56681,
l5ufuc9iz3ct9lzymy9o5z02irygth8e,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Transporte,Responsabilidad media,Coordinador,La distribución de género está balanceada,4,4,Sí,No,Nunca,Sí,,,,Estructura de la organización muy jerarquizada y rígida,,,,,,,,,,Ninguno,,,,,,,Me es indiferente,completed,2022-07-10 11:19:29,2022-07-10 11:22:06,45093a3760,
ttieo99yoj1evmttieoasb8pgnudiseg,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Soy autónomo/a,,Sector Inmobiliario,Responsabilidad alta,Directora,Mayoría hombres,5,5,No,No,Nunca,Sí,No aplica,,,,,,,,,,,,,,Atención psicológica,,,Deporte,Meditación,,Me es indiferente,completed,2022-07-10 11:16:55,2022-07-10 11:20:52,650653a4e3,
fu61nkovx61ptgukgsfu61nnnycq0wdc,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad alta,Directora compras,Mayoría mujeres,4,4,Sí,No,Una vez en mi vida laboral,Sí,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,,,Apoyo social,,,Rezar,Sí,completed,2022-07-10 11:10:54,2022-07-10 11:13:17,4cfc10b463,
to72cr2t80r3onto72zpiv0mt3ow6k8f,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Turismo,Responsabilidad media,Responsable de Sistemas de Operaciones,Mayoría hombres,4,4,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,Inestabilidad laboral,,Falta de coordinación y comunicación en la organización,,,,,,,Apoyo social,Deporte,Meditación,,Sí,completed,2022-07-10 11:08:40,2022-07-10 11:11:16,77be50c871,
qbflml1j0zhhghqbflmlnihrv33yjnax,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Redactor,La distribución de género está balanceada,4,5,No,No,Nunca,No,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,No,completed,2022-07-10 10:58:47,2022-07-10 11:01:07,02e9dc930e,
n9td2s1uzh6t5s56hmn9td20gjtyvgg1,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Femenino,Soy autónomo/a,,Otro sector,Responsabilidad alta,Chef I+D,Mayoría hombres,5,5,Sí,Sí,Una vez en mi vida laboral,No,,,,,,,,,,,,Relaciones personales difíciles y/o conflictivas,,,Atención psicológica,,,Deporte,Meditación,,Sí,completed,2022-07-10 10:58:37,2022-07-10 11:01:38,3d7464f47c,
326k0hxehl12421mkza633d326k0h0az,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Turismo,Responsabilidad alta,Director,La distribución de género está balanceada,4,3,Sí,No,Nunca,No,,,Cultura organizacional tóxica,,,,,,,,,,,,Atención psicológica,"Aplicaciones móviles (e.g. Headspace, Calm)",Apoyo social,Deporte,Meditación,Hobby,Sí,completed,2022-07-10 10:55:37,2022-07-10 11:14:45,1d5e1180a0,
97ozuqhtac2rjdu897ozuq8wz398wunj,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Ingeniera y responsable de proyecto,La distribución de género está balanceada,4,3,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,,Falta de coordinación y comunicación en la organización,,,,,,,Apoyo social,Deporte,,,Sí,completed,2022-07-10 09:55:12,2022-07-10 09:58:00,7844a90f2d,
6mw0orr24esvf6me4hj31jssozoxlnvy,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Femenino,Soy autónomo/a,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,CEO,La distribución de género está balanceada,5,4,No,No,Nunca,No,No aplica,,,,,,,,,,,,,,,,Apoyo social,,,,Sí,completed,2022-07-10 09:02:43,2022-07-10 09:04:47,b7476c097f,
jr2gatdly3osqyhvtljr2gatd2kn2e4t,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Función publica y Gobierno,Responsabilidad media,Becario,La distribución de género está balanceada,5,5,No,No,Nunca,No,No aplica,,,,,,,,,,,,,,,,,Deporte,,,No,completed,2022-07-10 06:59:52,2022-07-10 07:02:47,848049f4ae,
pkogm0co2wnvbsro02ucj42pkogm0nnv,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Ingeniería informática,Mayoría hombres,3,3,Sí,No,Nunca,No,,Estilo de dirección inadecuado,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,,,,Inestabilidad laboral,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,Ninguno,,,,,,,Sí,completed,2022-07-10 06:38:19,2022-07-10 06:41:37,63bf5d709c,
nh7ivigvw93binhmen7flhuekfkm1yy7,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,En búsqueda activa de trabajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2022-07-09 23:25:38,2022-07-09 23:26:07,299d5c6331,
023tfe1jf4ett5tf3023tfef2d7vum8q,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad baja,Desarrolladora,Mayoría hombres,4,4,Sí,No,Nunca,No,,,,,,,,,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,,,,Deporte,,,Sí,completed,2022-07-09 22:32:05,2022-07-09 22:35:00,4493f365d5,
1slw6g27hecnquqli191slw6hyz4yh3o,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad media,Responsable de PRL,Mayoría hombres,2,3,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,Atención psicológica,,Apoyo social,Deporte,Meditación,,No,completed,2022-07-09 22:00:13,2022-07-09 22:05:07,d4f9062ac5,
1g3dsm4o89unkc6nxuel1g3ds1353cub,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Vp,Mayoría hombres,5,5,No,No,Nunca,No,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,No,completed,2022-07-09 19:19:54,2022-07-09 19:21:37,5fb8cf4ac0,
gppq6asamorfvwnspzgppf1l3tzilol2,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Analista Programador,Mayoría hombres,4,4,Sí,Sí,Una vez en mi vida laboral,No lo sé,,Estilo de dirección inadecuado,,,,,,,,Falta de coordinación y comunicación en la organización,,,,Ninguno,,,,,,,Me es indiferente,completed,2022-07-09 18:26:16,2022-07-09 18:28:50,52f0697470,
7ldp4n5xhkcqo18cueiw7ldp4n8ixq1f,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Desarrollador software,Mayoría hombres,4,4,Sí,Sí,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,,,,,,Atención psicológica,,,,Meditación,,Sí,completed,2022-07-09 17:59:02,2022-07-09 18:01:06,de36af4d65,
87mpbcocgqe7au4wjt887mpbvxr6yfbb,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad baja,Coordinador de planificación,La distribución de género está balanceada,4,4,Sí,No,Nunca,No,,,,,Exceso de trabajo y/o responsabilidad,,,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,,Apoyo social,Deporte,,Música,Sí,completed,2022-07-09 17:56:26,2022-07-09 17:59:10,f2e7b9dd18,
z6m5alnjwgfn4wzc3fujmwmitz6m5aln,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Customer Experience Team Lead (Lider del departamento de experiencia del cliente),Mayoría hombres,2,5,Sí,No,Una vez en mi vida laboral,Sí,,,Cultura organizacional tóxica,,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,,,,Ninguno,,,,,,,No,completed,2022-07-09 17:55:42,2022-07-09 17:59:19,3f82fb3a21,
mvbuolryvc1guoi90mvbuolo97pd9lw9,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Software developer,Mayoría hombres,3,3,Sí,Sí,Más de una vez,Sí,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,,"Aplicaciones móviles (e.g. Headspace, Calm)",,Deporte,Meditación,,Sí,completed,2022-07-09 17:53:05,2022-07-09 17:55:19,7bfe10c4b1,
2ukp80epsrhd5fqxiql2ukpko2v4jrmx,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Software Developer,La distribución de género está balanceada,2,1,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,,Relaciones personales difíciles y/o conflictivas,,,,"Aplicaciones móviles (e.g. Headspace, Calm)",,,,,No,completed,2022-07-09 17:09:32,2022-07-09 17:11:36,3f552bfe62,
71jwbw3lists7q471jwbwfpetg0fgcpt,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo parcial,,Educación,Responsabilidad baja,Profesora de secundaria,Mayoría hombres,5,5,No,No,Nunca,No,,,,,,,,Inestabilidad laboral,,,,,,,Atención psicológica,,,,,,No,completed,2022-07-09 16:50:54,2022-07-09 16:53:28,ca2468186e,
kddhqmqisfmzbbkddo327346ljsjjsmk,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Medicina-Salud,Responsabilidad media,Investigador junior,Mayoría mujeres,4,5,Sí,Sí,Nunca,No,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,Inestabilidad laboral,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,Atención psicológica,,Apoyo social,Deporte,,,Sí,completed,2022-07-09 16:03:09,2022-07-09 16:06:04,1b072b8e0e,
bobnb0reyg1md3j64ibobnb0rcmzuko8,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,Soy autónomo/a,,Educación,Responsabilidad alta,Directora,Mayoría mujeres,4,4,Sí,Sí,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,,,Apoyo social,,Meditación,"Deporte, organización",No,completed,2022-07-09 15:48:26,2022-07-09 15:50:16,0b85f4b2ae,
o2rbpul7knldvbho2rrpl9g2aqwbol8d,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Desarrollo de software,Mayoría hombres,4,3,Sí,No,Nunca,No,,,,,,,,,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,Ninguno,,,,,,,Me es indiferente,completed,2022-07-09 14:54:26,2022-07-09 14:56:47,9ba95b047e,
j1k65vsraaj0ttnqj1kkf4zo8o80hw5a,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo parcial,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Periodista,La distribución de género está balanceada,1,5,Sí,Sí,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,Atención psicológica,,,,,,Sí,completed,2022-07-09 13:11:23,2022-07-09 13:13:41,a555066fbc,
ubd6je5uvp6dat3ngk68gubd6je54ixa,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo parcial,,Actividades Financieras,Responsabilidad media,Gestor técnico Seguridad TI,Mayoría hombres,4,4,Sí,No,Nunca,No,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,No,completed,2022-07-09 13:08:36,2022-07-09 13:11:29,760c8695d2,
8ho6r9da09fmdt6ipp8ho6r9di9vx1j5,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Diseñador y programador,Mayoría mujeres,5,4,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,,,,,,,Falta de recursos y/o apoyo,,,,,Ninguno,,,,,,,Me es indiferente,completed,2022-07-09 10:26:47,2022-07-09 10:29:16,5cb0bfe0ff,
4796jri8tdr8g2yi9axzdcb64796jrix,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,,Contrato de investigación en una universidad,Educación,Responsabilidad baja,Personal Docente Investigador e Investigador Principal,Mayoría mujeres,3,3,Sí,No,Nunca,Sí,,,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,Exceso de trabajo y/o responsabilidad,,,Inestabilidad laboral,Falta de recursos y/o apoyo,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,,,,Deporte,,,No,completed,2022-07-09 07:47:25,2022-07-09 07:51:45,e2ffe601e3,
o02tb9b6jy4julo02t0ucn5l621tgxet,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Función publica y Gobierno,Responsabilidad baja,Investigadora predoctoral,Mayoría mujeres,2,1,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,Inestabilidad laboral,,Falta de coordinación y comunicación en la organización,,,,Ninguno,,,,,,,Sí,completed,2022-07-09 07:42:48,2022-07-09 07:46:02,6d122a3d03,
